 * Restarting with watchdog (windowsapi)
 * Debugger is active!
 * Debugger PIN: 119-278-973
 * Running on all addresses.
   WARNING: This is a development server. Do not use it in a production deployment.
 * Running on http://192.168.66.97:5000/ (Press CTRL+C to quit)
192.168.66.97 - - [28/May/2026 13:41:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:41:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:41:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:41:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:41:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:41:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:42:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:42:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:42:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:42:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:42:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:42:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:42:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:42:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:42:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:43:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:43:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:43:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:43:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:43:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:43:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:43:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:43:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:43:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:44:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:44:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:44:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:44:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:44:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:44:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:44:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:44:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:44:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:45:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:45:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:45:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:45:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:45:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:45:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:45:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:45:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:45:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:46:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:46:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:46:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:46:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:46:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:46:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:46:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:46:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:46:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:47:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:47:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:47:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:47:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:47:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:47:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:47:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:47:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:47:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:48:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:48:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:48:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:48:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:48:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:48:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:48:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:48:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:48:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:49:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:49:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:49:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:49:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:49:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:49:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:49:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:49:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:49:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:50:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:50:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:50:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:50:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:50:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:50:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:50:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:50:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:50:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:51:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:51:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:51:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:51:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:51:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:51:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:51:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:51:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:51:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:52:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:52:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:52:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:52:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:52:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:52:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:52:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:52:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:52:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:53:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:53:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:53:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:53:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:53:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:53:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:53:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:53:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:53:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:54:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:54:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:54:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:54:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:54:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:54:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:54:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:54:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:54:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:55:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:55:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:55:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:55:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:55:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:55:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:55:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:55:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:55:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:56:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:56:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:56:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:56:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:56:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:56:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:56:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:56:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:56:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:57:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:57:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:57:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:57:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:57:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:57:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:57:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:57:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:57:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:58:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:58:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:58:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:58:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:58:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:58:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:58:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:58:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:58:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:59:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:59:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:59:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:59:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:59:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:59:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:59:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:59:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 13:59:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:00:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:00:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:00:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:00:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:00:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:00:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:00:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:00:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:00:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:01:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:01:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:01:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:01:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:01:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:01:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:01:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:01:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:01:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:02:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:02:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:02:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:02:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:02:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:02:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:02:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:02:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:02:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:03:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:03:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:03:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:03:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:03:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:03:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:03:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:03:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:03:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:04:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:04:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:04:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:04:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:04:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:04:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:04:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:04:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:04:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:05:24] "GET /api/current HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:05:24] "GET /api/archive/sensor/1?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:05:24] "GET /api/archive/sensor/2?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:05:24] "GET /api/archive/sensor/3?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:05:24] "GET /api/archive/sensor/4?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:05:24] "GET /api/archive/sensor/5?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:05:24] "GET /api/archive/sensor/6?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:05:24] "GET /api/archive/sensor/7?period=6h HTTP/1.1" 200 -
192.168.66.97 - - [28/May/2026 14:05:24] "GET /api/archive/sensor/8?period=6h HTTP/1.1" 200 -
 * Detected change in 'D:\\123321\\КВТ версия С\\KVT-C\\poller\\app.py', reloading
